date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:32:50	60027/60027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:46:47%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x564.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project1-720x564.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:50	91329/91329	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:03%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x662.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project3-720x662.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:50	65085/65085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:45%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project5-720x545.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project5-720x545.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:50	46664/46664	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:32%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project8.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:51	56454/56454	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:47:48%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x584.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project7-720x584.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:51	75251/75251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:30%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project9.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:52	39924/39924	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:36%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x662.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project12-720x662.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio-masonry/)
17:32:52	520/520	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2016:34:29%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2036.css?ver=1725381269	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-20362a25.css	(from https://wpdemo.archiwp.com/engitech/portfolio-slider/)
17:32:52	14336/14336	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:02:53%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2036	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2036.json	(from https://wpdemo.archiwp.com/engitech/portfolio-slider/)
17:32:53	2201/2201	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:02:53%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-slider%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed2146.json	(from https://wpdemo.archiwp.com/engitech/portfolio-slider/)
17:32:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:02:53%20GMT	https://wpdemo.archiwp.com/engitech/?p=2036	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/index5f0e.html	(from https://wpdemo.archiwp.com/engitech/portfolio-slider/)
17:32:54	2354/2354	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:02:54%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-slider%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed74c5	(from https://wpdemo.archiwp.com/engitech/portfolio-slider/)
17:32:54	937/937	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2016:24:59%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2441.css?ver=1725380699	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-244157fe.css	(from https://wpdemo.archiwp.com/engitech/portfolio-full-width/)
17:32:55	15457/15457	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2008:23:59%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2441	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2441.html	(from https://wpdemo.archiwp.com/engitech/portfolio-full-width/)
17:32:55	2221/2221	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:02:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-full-width%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed61bb.json	(from https://wpdemo.archiwp.com/engitech/portfolio-full-width/)
17:32:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:02:55%20GMT	https://wpdemo.archiwp.com/engitech/?p=2441	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/index47f0.html	(from https://wpdemo.archiwp.com/engitech/portfolio-full-width/)
17:32:56	2374/2374	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:02:56%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-full-width%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedbfb4	(from https://wpdemo.archiwp.com/engitech/portfolio-full-width/)
17:32:56	767/767	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2016:23:46%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2438.css?ver=1725380626	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-2438187b.css	(from https://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
17:32:57	15430/15430	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2008:17:22%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2438	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/wp/v2/pages/2438.html	(from https://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
17:32:57	2201/2201	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:02:57%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-no-gap%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embede9d4.json	(from https://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
17:32:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:02:57%20GMT	https://wpdemo.archiwp.com/engitech/?p=2438	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/indexd684.html	(from https://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
17:32:58	2354/2354	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:02:58%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio-no-gap%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embede9b4	(from https://wpdemo.archiwp.com/engitech/portfolio-no-gap/)
17:32:58	3857/3857	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2015:40:51%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1825.css?ver=1725378051	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-182560de.css	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:32:59	825/825	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Jan%202025%2011:01:52%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/feed/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/feed/index.html	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:32:59	2385/2385	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:02:59%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fecommerce-website%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed40aa.json	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:32:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:02:59%20GMT	https://wpdemo.archiwp.com/engitech/?p=1825	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/index1b9e.html	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:00	2571/2571	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:03:00%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fecommerce-website%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed96eb	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:00	189557/189557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-4.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-4.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:00	53427/53427	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:27%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s1.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s1.png	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:00	55561/55561	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:04:28%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s2.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-s2.png	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:01	4279/4279	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2015:46:10%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1827.css?ver=1725378370	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-182731c1.css	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:02	1096585/1096585	---M--	200	added ('OK')	application/javascript	date:Mon,%2006%20Jan%202025%2005:23:07%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/cache/min/4/5191cb13bf6b00377846cdcb6323c956.js	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/cache/min/4/5191cb13bf6b00377846cdcb6323c956.js	(from https://wpdemo.archiwp.com/engitech/portfolio/ecommerce-website/)
17:33:02	834/834	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Jan%202025%2011:01:52%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/feed/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/feed/index.html	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:02	2400/2400	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:03:02%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fmobile-coin-view-app%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed6b4c.json	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:03	2586/2586	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:03:03%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fmobile-coin-view-app%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embedb724	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:03	48653/48653	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-2.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-2.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:04	73136/73136	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:34%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-12.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-12.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:04	83424/83424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:33%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-9.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-9.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:03:04%20GMT	https://wpdemo.archiwp.com/engitech/?p=1827	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/index72ff.html	(from https://wpdemo.archiwp.com/engitech/portfolio/mobile-coin-view-app/)
17:33:04	4369/4369	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Sep%202024%2015:44:55%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1821.css?ver=1725378295	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/elementor/css/post-1821a062.css	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:05	825/825	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2022%20Jan%202025%2011:01:52%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/feed/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/corporate-website/feed/index.html	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:05	2386/2386	---MC-	200	added ('OK')	application/json	date:Mon,%2027%20Jan%202025%2012:03:05%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcorporate-website%2F	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed9633.json	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Jan%202025%2012:03:05%20GMT	https://wpdemo.archiwp.com/engitech/?p=1821	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/index2591.html	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:06	2572/2572	---MC-	200	added ('OK')	text/xml	date:Mon,%2027%20Jan%202025%2012:03:06%20GMT	https://wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwpdemo.archiwp.com%2Fengitech%2Fportfolio%2Fcorporate-website%2F&format=xml	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-json/oembed/1.0/embed8e20	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:06	173543/173543	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:31%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-3.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-3.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:07	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Jan%202025%2012:03:07%20GMT	https://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=1263&nonce=af32fdb748&is_comment=0&disabled=true	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax30ed.php	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Jan%202025%2012:03:08%20GMT	https://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=1259&nonce=af32fdb748&is_comment=0&disabled=true	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-admin/admin-ajaxa316.php	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:09	120760/120760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:04:33%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-11.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project-details-11.jpg	(from https://wpdemo.archiwp.com/engitech/portfolio/corporate-website/)
17:33:09	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Jan%202025%2012:03:09%20GMT	https://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=26&nonce=af32fdb748&is_comment=0&disabled=true	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-admin/admin-ajax403a.php	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:09	172783/172783	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:02%20GMT	https://wpdemo.archiwp.com/engitech/category/technology/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/category/technology/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:10	178098/178098	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2009:26:35%20GMT	https://wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/how-to-make-website-wcag-compliant/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:10	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2027%20Jan%202025%2012:03:09%20GMT	https://wpdemo.archiwp.com/engitech/wp-admin/admin-ajax.php?action=process_simple_like&post_id=20&nonce=af32fdb748&is_comment=0&disabled=true	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-admin/admin-ajaxd00d.php	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:10	249042/249042	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:05%20GMT	https://wpdemo.archiwp.com/engitech/blog/page/2/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/blog/page/2/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:11	237153/237153	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:06%20GMT	https://wpdemo.archiwp.com/engitech/blog/page/3/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/blog/page/3/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:12	169315/169315	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2012:03:12%20GMT	https://wpdemo.archiwp.com/engitech/category/startup/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/category/startup/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:12	6747/6747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:05:37%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-150x150.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/project11-150x150.jpg	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:12	32468/32468	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:09%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/man1-150x150.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/man1-150x150.png	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:12	8337/8337	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2007:06:38%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1-150x150.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog1-150x150.jpg	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:13	172544/172544	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:08%20GMT	https://wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/plan-your-project-with-your-software/blog1/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:14	172182/172182	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2012:03:13%20GMT	https://wpdemo.archiwp.com/engitech/portfolio/immersive-experience/project11/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/portfolio/immersive-experience/project11/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:14	55529/55529	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:40%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/blog-post-150x150.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/12/blog-post-150x150.png	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:14	172286/172286	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:09%20GMT	https://wpdemo.archiwp.com/engitech/blog-post/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/blog-post/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:14	168983/168983	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2012:03:13%20GMT	https://wpdemo.archiwp.com/engitech/why-choose-us/man1/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/why-choose-us/man1/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:14	36463/36463	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2007:06:27%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/top-team-150x150.png	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2020/01/top-team-150x150.png	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:15	8624/8624	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Mar%202020%2008:09:34%20GMT	https://wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog2-150x150.jpg	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/wp-content/uploads/sites/4/2019/11/blog2-150x150.jpg	(from https://wpdemo.archiwp.com/engitech/blog/)
17:33:18	172504/172504	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Jan%202025%2002:12:11%20GMT	https://wpdemo.archiwp.com/engitech/you-have-a-great-business-idea-2/blog2/	C:/Users/rocks/OneDrive/Desktop/practice/qw/wpdemo.archiwp.com/engitech/you-have-a-great-business-idea-2/blog2/index.html	(from https://wpdemo.archiwp.com/engitech/blog/)
